ID,marital_status,application_mode,application_order,course,daytimeevening_attendancet,previous_qualification,previous_qualification_grade,nacionality,mothers_qualification,fathers_qualification,mothers_occupation,fathers_occupation,admission_grade,displaced,educational_special_needs,debtor,tuition_fees_up_to_date,gender,scholarship_holder,age_at_enrollment,international,curricular_units_1st_sem_credited,curricular_units_1st_sem_enrolled,curricular_units_1st_sem_evaluations,curricular_units_1st_sem_approved,curricular_units_1st_sem_grade,curricular_units_1st_sem_without_evaluations,curricular_units_2nd_sem_credited,curricular_units_2nd_sem_enrolled,curricular_units_2nd_sem_evaluations,curricular_units_2nd_sem_approved,curricular_units_2nd_sem_grade,curricular_units_2nd_sem_without_evaluations,unemployment_rate,inflation_rate,gdp,target
3647,1,17,1,9238,1,1,135,1,37,37,8,6,127,False,False,False,True,False,False,21,False,0,6,0,0,0,0,0,6,0,0,0,0,16,0,0,Dropout
3648,1,1,4,9500,1,1,132,1,19,38,5,5,118,True,False,False,True,False,False,18,False,0,8,8,7,12,0,0,8,8,7,12,0,12,3,-1,Graduate
3649,5,39,1,9853,1,19,133,1,37,37,9,8,118,False,False,False,True,False,False,27,False,0,7,14,6,11,0,0,7,10,1,10,0,12,0,1,Dropout
3650,1,43,1,9070,1,1,135,1,1,38,3,9,126,True,False,False,True,False,True,20,False,5,12,12,12,13,0,5,12,12,11,12,0,15,2,-4,Graduate
3651,1,43,1,9670,1,39,110,1,19,3,7,10,110,False,False,False,True,False,False,21,False,0,6,8,5,11,0,0,6,8,4,13,2,16,0,0,Enrolled
3652,1,17,1,9556,1,1,133,1,38,37,9,9,124,True,False,False,True,False,True,18,False,0,7,7,7,13,0,0,8,8,8,15,0,15,2,-4,Graduate
3653,1,44,1,9085,1,39,140,1,1,19,9,9,140,True,False,False,True,False,False,20,False,1,6,13,6,12,0,1,6,11,5,11,0,16,0,0,Enrolled
3654,1,1,1,9773,1,1,135,1,1,19,4,10,129,True,False,False,True,False,False,18,False,0,6,6,6,12,0,0,6,7,6,12,0,11,0,2,Graduate
3655,1,44,1,9238,1,39,140,1,1,1,3,5,141,False,False,False,True,False,True,20,False,3,6,6,6,12,0,2,6,6,6,12,0,13,0,0,Graduate
3656,1,1,2,9085,1,1,144,1,1,19,4,10,132,True,False,False,True,False,True,19,False,0,5,10,3,12,1,0,5,7,3,13,0,12,3,-1,Graduate
3657,1,1,5,9500,1,1,122,1,37,3,9,2,116,True,False,False,True,False,False,20,False,0,7,8,6,13,0,0,8,8,7,14,0,13,0,0,Graduate
3658,1,1,1,9991,0,1,143,1,19,37,5,8,135,False,False,False,True,False,True,20,False,0,5,5,5,12,0,0,5,6,5,12,0,10,1,1,Graduate
3659,1,44,1,9085,1,39,150,1,38,1,5,5,150,False,False,False,True,False,False,20,False,0,5,10,2,14,1,0,5,7,4,11,0,12,3,-1,Enrolled
3660,1,1,3,9238,1,1,124,1,19,1,7,10,116,True,False,True,True,False,False,19,False,0,6,7,0,0,0,0,5,5,0,0,0,13,0,0,Dropout
3661,1,1,1,9773,1,1,156,1,3,3,123,122,155,False,False,False,True,False,False,18,False,0,6,7,6,14,0,0,6,8,6,13,0,8,1,3,Graduate
3662,1,1,1,9085,1,1,142,1,38,38,9,10,127,True,False,False,True,False,False,18,False,0,5,7,3,12,0,0,5,9,5,12,0,10,1,1,Graduate
3663,1,17,1,9500,1,1,142,1,38,37,9,8,130,True,False,False,True,False,True,19,False,0,7,10,6,12,0,0,8,8,7,12,0,13,0,0,Graduate
3664,1,1,6,9500,1,1,126,1,12,37,5,9,121,True,False,False,True,False,False,19,False,0,7,8,6,13,0,0,8,10,7,13,0,12,0,1,Dropout
3665,1,39,1,9003,1,19,133,1,37,37,9,4,140,False,False,False,True,True,False,43,False,0,6,8,6,12,0,0,6,14,5,12,0,16,0,0,Enrolled
3666,2,42,1,9070,1,1,170,1,37,25,0,4,148,False,False,False,True,True,False,47,False,8,10,14,8,14,0,5,7,7,5,13,0,9,0,-3,Dropout
3667,1,42,1,9147,1,1,130,1,34,34,99,99,109,True,False,False,False,True,False,23,False,0,3,3,0,0,0,0,2,2,0,0,0,7,2,0,Dropout
3668,1,1,1,9238,1,1,133,41,19,19,9,9,119,True,False,True,True,False,True,19,True,0,6,8,6,12,0,0,6,7,6,12,0,8,1,3,Graduate
3669,1,42,1,9500,1,1,122,1,3,3,2,2,122,True,False,False,True,False,False,20,False,0,8,11,6,12,0,0,8,11,6,12,0,12,3,-1,Graduate
3670,1,1,1,171,1,1,138,1,1,3,4,4,147,True,False,False,True,False,True,19,False,6,12,12,12,13,0,4,11,12,11,14,0,8,1,3,Graduate
3671,1,17,1,9085,1,1,163,14,37,37,9,9,150,True,False,False,True,False,False,19,True,0,6,13,6,16,0,0,6,8,6,14,0,15,2,-4,Graduate
3672,1,44,1,9085,1,39,150,1,19,37,4,7,150,True,False,False,True,False,False,19,False,2,6,8,6,14,0,1,6,7,6,13,0,13,0,0,Graduate
3673,1,39,1,8014,0,19,133,1,19,19,144,141,131,False,False,True,True,False,True,39,False,0,6,9,6,11,0,0,6,9,4,13,0,11,0,2,Graduate
3674,1,1,1,9070,1,1,144,1,1,1,3,5,127,True,False,False,True,False,True,20,False,0,6,6,6,12,0,0,6,8,6,13,0,10,1,1,Graduate
3675,1,17,1,9070,1,1,118,1,38,19,9,3,111,True,False,False,True,False,False,21,False,0,6,6,6,12,0,0,6,6,6,12,0,7,2,0,Graduate
3676,1,43,5,9238,1,1,101,24,37,19,9,7,119,True,False,True,False,False,False,22,True,5,11,16,9,10,0,2,10,20,4,11,1,9,0,-3,Graduate
3677,1,1,2,9773,1,1,133,1,19,38,5,0,133,True,False,False,True,False,False,19,False,0,6,11,1,13,0,0,5,10,0,0,0,7,2,0,Dropout
3678,1,17,1,9670,1,1,133,1,1,19,141,114,140,True,False,False,True,False,False,22,False,0,6,6,6,15,0,0,6,6,6,16,0,13,0,0,Graduate
3679,1,5,2,9853,1,1,124,1,19,19,3,3,113,True,False,False,True,False,True,19,False,0,6,8,6,12,0,0,6,7,6,12,0,12,3,-1,Graduate
3680,1,1,1,171,1,1,127,1,37,38,9,9,120,True,False,True,True,True,False,18,False,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,Dropout
3681,5,39,1,9147,1,1,133,1,19,19,9,9,119,False,False,False,True,True,False,26,False,0,5,9,5,12,0,0,5,5,5,10,0,11,0,2,Enrolled
3682,1,39,1,9991,0,1,110,1,37,37,9,9,121,False,False,False,False,True,False,36,False,0,5,5,0,0,0,0,5,5,0,0,0,12,3,-1,Dropout
3683,1,18,1,171,1,1,110,1,19,2,5,5,117,True,False,True,True,True,True,20,False,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,Graduate
3684,2,39,1,9147,1,1,160,1,37,37,9,7,110,False,False,False,True,True,False,30,False,0,5,8,2,11,0,0,5,6,4,11,0,15,2,-4,Dropout
3685,1,43,1,9003,1,1,120,1,1,1,4,10,134,False,False,False,True,True,False,24,False,0,6,7,6,15,0,0,6,10,6,15,0,15,2,-4,Dropout
3686,1,1,1,9147,1,1,133,1,34,34,0,0,125,False,False,False,True,True,False,26,False,11,15,15,11,10,0,12,14,15,11,11,1,7,2,0,Dropout
3687,1,1,1,9147,1,1,132,1,19,38,9,7,119,False,False,False,False,True,False,19,False,0,5,16,1,12,0,0,5,6,0,0,0,13,0,0,Dropout
3688,5,39,1,9238,1,1,130,1,19,38,9,10,146,False,False,False,True,True,False,34,False,0,6,8,5,12,0,0,6,11,4,11,0,12,0,1,Graduate
3689,1,43,1,9130,1,1,130,1,1,1,1,1,130,True,False,False,True,True,False,33,False,0,5,12,1,13,2,0,5,7,3,14,0,9,0,-3,Enrolled
3690,1,17,6,9147,1,1,129,1,19,1,9,4,122,True,False,False,True,True,False,19,False,0,5,8,5,11,1,0,5,10,4,10,0,9,0,-3,Graduate
3691,1,17,5,9119,1,1,130,1,19,1,4,5,118,True,False,True,False,True,False,26,False,0,5,11,1,10,0,0,5,14,1,11,0,8,1,3,Dropout
3692,1,39,1,9670,1,1,140,1,38,37,7,7,105,False,False,False,True,True,False,29,False,0,6,7,1,14,0,0,6,6,0,0,0,16,0,0,Dropout
3693,1,17,5,9119,1,1,131,1,19,37,9,7,123,True,False,False,True,True,True,19,False,0,5,9,5,12,0,0,5,8,2,12,0,8,1,3,Dropout
3694,1,17,1,171,1,1,129,1,1,1,9,9,124,True,False,False,True,True,False,18,False,0,0,0,0,0,0,0,0,0,0,0,0,12,3,-1,Dropout
3695,1,39,1,9991,0,19,133,1,19,37,9,9,149,False,False,False,False,True,False,29,False,0,5,11,2,11,0,0,5,9,1,12,0,11,0,2,Dropout
3696,1,43,1,9254,1,1,112,1,37,37,9,9,108,False,False,False,True,True,False,21,False,0,6,6,6,12,0,0,6,7,5,11,0,9,0,-3,Graduate
3697,1,17,1,9254,1,1,119,1,1,1,4,10,125,False,False,False,True,True,False,19,False,0,6,7,5,10,0,0,6,10,2,10,0,10,1,1,Enrolled
3698,1,1,1,9500,1,1,133,1,38,38,5,10,101,False,False,False,True,True,False,20,False,0,7,14,5,12,0,0,8,15,7,11,0,15,2,-4,Graduate
3699,1,1,1,9085,1,1,123,1,3,1,2,5,112,False,False,False,True,True,False,18,False,0,5,5,0,0,0,0,5,5,0,0,0,7,2,0,Dropout
3700,1,17,3,9070,1,1,131,1,38,37,5,5,120,True,False,False,True,True,False,18,False,0,6,6,6,12,0,0,6,8,5,11,0,15,2,-4,Enrolled
3701,1,1,1,9147,1,1,120,1,34,34,99,99,111,False,False,True,True,True,True,21,False,0,5,5,5,12,0,0,5,9,3,12,0,10,1,1,Enrolled
3702,1,1,1,9147,1,1,125,1,1,1,4,2,134,True,False,False,True,True,False,20,False,0,5,0,0,0,0,0,5,0,0,0,0,8,1,3,Dropout
3703,1,39,1,9119,1,1,133,1,37,37,9,9,101,False,False,False,True,True,True,30,False,0,5,11,0,0,0,0,5,5,0,0,0,12,3,-1,Dropout
3704,1,18,2,9670,1,1,121,1,37,38,4,1,111,True,False,False,True,True,False,19,False,0,6,6,6,14,0,0,6,6,6,14,0,13,0,0,Graduate
3705,1,51,1,9147,1,1,148,1,1,19,9,6,118,True,False,False,True,True,False,30,False,0,5,7,5,13,0,0,5,7,4,13,0,8,1,3,Dropout
3706,1,1,1,9147,1,1,139,1,38,1,5,5,127,True,False,False,True,True,True,22,False,0,5,8,5,11,0,0,5,13,4,11,0,12,3,-1,Graduate
3707,1,17,3,171,1,1,125,1,37,37,5,10,120,True,False,False,True,True,False,22,False,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,Graduate
3708,1,17,4,9070,1,1,128,1,1,1,9,10,136,True,False,True,False,True,False,19,False,0,6,6,6,12,0,0,6,8,5,11,0,11,0,2,Dropout
3709,1,17,2,9670,1,1,132,1,1,19,5,3,124,True,False,False,True,True,False,21,False,0,5,7,3,12,0,0,5,5,4,11,0,7,2,0,Dropout
3710,1,17,4,9085,1,1,137,1,38,38,151,151,141,False,False,False,True,True,False,21,False,0,5,7,4,12,0,0,5,7,5,12,0,7,2,0,Graduate
3711,1,44,1,171,1,39,160,1,19,38,9,9,160,True,False,True,True,True,True,21,False,0,0,0,0,0,0,0,0,0,0,0,0,15,2,-4,Dropout
3712,1,39,1,9147,1,1,120,1,1,19,4,7,110,False,False,False,True,True,False,27,False,0,5,13,3,10,0,0,5,9,3,10,0,15,2,-4,Dropout
3713,1,43,1,33,1,1,134,1,37,37,1,1,100,True,False,False,True,True,False,32,False,0,7,7,0,0,0,0,7,8,0,0,0,13,0,0,Dropout
3714,1,39,1,9670,1,12,133,1,37,1,9,3,120,False,False,True,False,True,False,40,False,0,6,13,0,0,0,0,6,6,0,0,0,15,2,-4,Dropout
3715,1,1,2,9147,1,1,116,1,37,1,5,3,124,True,False,False,True,True,False,20,False,0,5,9,2,14,0,0,5,10,2,12,0,7,2,0,Enrolled
3716,1,44,1,9130,1,39,140,1,4,4,2,10,140,True,False,False,True,True,False,20,False,1,5,8,2,11,0,1,5,13,2,11,0,12,3,-1,Dropout
3717,1,1,3,171,1,1,140,1,37,37,9,9,124,True,False,False,True,True,False,18,False,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,Graduate
3718,1,43,1,9147,1,1,122,1,1,38,1,7,118,False,False,False,True,True,False,21,False,0,5,11,2,10,0,0,5,13,0,0,0,12,3,-1,Dropout
3719,1,17,1,9670,1,1,141,1,19,37,5,8,130,False,False,False,True,True,False,18,False,0,6,6,6,13,0,0,6,0,0,0,0,12,3,-1,Dropout
3720,1,44,1,9003,1,1,120,1,1,3,144,123,120,False,False,False,True,True,False,19,False,0,6,17,1,11,0,0,6,19,0,0,0,16,0,0,Enrolled
3721,5,7,1,9070,1,3,140,1,37,37,7,7,140,False,False,False,False,True,False,30,False,0,6,6,1,10,0,0,6,6,0,0,0,15,2,-4,Dropout
3722,1,39,1,9003,1,12,133,1,19,1,9,1,130,False,False,False,True,True,False,29,False,0,6,17,0,0,2,0,6,8,0,0,0,15,2,-4,Dropout
3723,1,17,2,9119,1,1,137,1,1,1,4,4,130,True,False,True,True,True,False,18,False,0,5,10,1,12,0,0,5,7,3,10,2,7,2,0,Dropout
3724,1,1,2,9670,1,1,122,1,1,1,9,9,116,True,False,False,True,True,True,18,False,0,5,6,4,12,0,0,5,5,5,12,0,9,0,-3,Dropout
3725,1,44,1,9003,1,39,130,1,1,1,3,10,130,False,False,False,True,True,False,22,False,4,10,21,5,11,1,2,7,13,6,11,0,15,2,-4,Dropout
3726,1,43,2,9991,0,1,140,1,37,37,5,5,124,True,False,False,False,True,False,27,False,0,5,5,0,0,0,0,5,5,0,0,0,12,3,-1,Dropout
3727,1,17,6,9670,1,1,125,1,38,1,9,7,125,True,False,False,True,True,False,20,False,0,6,8,4,14,0,0,6,10,5,14,0,10,1,1,Graduate
3728,1,51,1,8014,0,2,110,1,19,38,9,10,110,False,False,False,True,True,False,42,False,8,12,12,11,14,0,7,11,11,10,14,0,11,0,2,Graduate
3729,1,1,1,9003,1,1,133,1,38,38,4,8,115,False,False,True,True,True,False,21,False,8,12,13,12,14,0,4,12,14,12,14,0,15,2,-4,Graduate
3730,1,43,1,9500,1,1,132,1,1,38,7,7,129,False,True,False,True,True,False,23,False,0,7,10,6,12,0,0,8,10,7,11,0,16,0,0,Graduate
3731,1,51,1,9070,1,1,122,1,38,38,9,9,128,True,False,False,True,True,False,21,False,4,12,13,5,13,0,4,12,12,4,13,0,8,1,3,Dropout
3732,1,1,3,171,1,1,155,1,4,3,1,1,144,True,False,False,True,True,False,19,False,0,0,0,0,0,0,0,0,0,0,0,0,12,3,-1,Graduate
3733,2,39,1,9238,1,1,120,1,37,37,7,7,134,False,False,False,True,True,True,40,False,0,6,7,6,12,0,0,6,10,4,12,0,8,1,3,Dropout
3734,1,43,1,9147,1,1,129,1,19,1,9,5,112,False,False,False,True,True,False,22,False,5,9,9,5,11,0,5,9,14,7,11,2,12,3,-1,Dropout
3735,1,1,2,9500,1,1,144,1,38,37,9,9,128,True,False,False,True,True,False,19,False,0,7,7,6,13,0,0,7,7,6,13,0,7,2,0,Graduate
3736,1,39,1,9119,1,1,130,1,19,37,9,9,134,False,False,False,True,True,True,24,False,0,5,8,5,11,0,0,5,8,4,14,0,12,3,-1,Enrolled
3737,1,1,1,9254,1,1,133,1,3,1,2,4,125,False,False,False,True,True,False,21,False,0,6,10,5,11,0,0,6,14,2,11,0,12,3,-1,Enrolled
3738,1,17,4,9119,1,1,133,1,3,1,9,3,123,True,False,False,True,True,False,18,False,0,5,5,5,13,0,0,5,6,5,14,0,8,1,3,Graduate
3739,1,17,3,9119,1,1,131,1,37,37,9,7,118,False,False,False,True,True,False,18,False,0,5,10,0,0,0,0,5,10,2,11,4,7,2,0,Dropout
3740,1,51,1,9670,1,1,133,1,3,1,3,10,116,False,False,False,True,True,False,24,False,0,6,11,5,12,0,0,6,12,5,13,0,11,0,2,Dropout
3741,1,39,1,9119,1,1,133,1,37,19,9,3,123,False,False,False,True,True,True,28,False,0,5,16,3,14,0,0,5,9,5,12,0,9,0,-3,Enrolled
3742,1,17,1,9670,1,1,118,1,19,38,7,9,113,True,False,False,True,False,True,19,False,0,6,9,5,13,0,0,6,6,6,14,0,12,0,1,Graduate
3743,1,51,1,9085,1,40,120,1,3,3,4,2,125,False,False,False,True,False,False,28,False,0,6,8,6,14,0,0,6,12,4,15,0,11,0,2,Enrolled
3744,1,17,3,9853,1,1,133,1,12,1,4,0,134,True,False,False,True,False,False,18,False,0,6,12,0,0,0,0,6,12,0,0,0,7,2,0,Dropout
3745,1,1,1,171,1,1,145,1,3,1,4,3,149,True,False,False,False,False,False,19,False,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,Graduate
3746,1,1,1,9500,1,1,125,1,1,1,4,4,119,True,False,False,True,False,True,19,False,0,8,8,8,12,0,0,8,8,8,12,0,9,0,-3,Graduate
3747,1,43,1,9130,1,1,125,1,39,3,3,2,125,True,False,False,True,False,False,21,False,0,5,6,0,0,5,0,5,6,4,13,1,10,1,1,Graduate
3748,1,1,3,9500,1,1,148,1,1,19,4,5,135,True,False,True,True,False,False,18,False,0,7,0,0,0,0,0,8,0,0,0,0,13,0,0,Dropout
3749,1,1,4,9070,1,1,139,1,3,19,1,5,138,True,False,False,True,False,False,19,False,0,6,6,6,14,0,0,6,6,6,13,0,9,0,-3,Graduate
3750,1,17,2,9500,1,1,130,1,38,38,7,7,122,True,False,False,True,False,False,19,False,0,8,8,7,13,0,0,8,8,7,13,0,10,1,1,Graduate
3751,1,1,1,9070,1,1,148,1,3,1,2,10,148,True,False,False,True,False,False,20,False,7,12,12,10,14,0,8,12,12,12,14,0,15,2,-4,Graduate
3752,1,1,2,9773,1,1,130,1,1,1,9,4,126,True,False,False,True,False,False,18,False,0,6,6,6,11,0,0,6,6,5,12,0,12,3,-1,Graduate
3753,1,43,4,9500,1,6,134,1,37,37,9,9,129,True,False,False,True,False,False,20,False,0,7,7,6,14,0,0,7,7,6,14,0,7,2,0,Graduate
3754,1,39,1,9085,1,19,133,1,19,37,7,90,104,False,False,False,True,False,False,26,False,0,5,11,1,12,1,0,5,12,0,0,4,10,1,1,Dropout
3755,1,18,4,9500,1,1,137,1,3,1,3,4,126,True,False,False,True,False,False,18,False,0,7,8,7,13,0,0,8,9,8,15,0,13,0,0,Dropout
3756,1,39,1,8014,0,1,130,1,37,37,9,9,120,False,False,False,True,False,False,58,False,0,6,14,5,12,0,0,6,10,5,11,0,9,0,-3,Graduate
3757,1,1,2,9500,1,1,137,1,1,3,4,3,124,False,False,False,True,False,False,18,False,0,7,10,7,13,0,0,8,8,8,13,0,15,2,-4,Graduate
3758,1,44,1,9085,1,1,130,1,1,1,4,3,130,True,False,False,True,False,False,20,False,0,6,13,5,11,0,0,6,19,4,12,0,12,0,1,Enrolled
3759,1,17,1,9991,0,1,140,1,38,37,6,7,127,False,False,False,True,False,False,20,False,0,5,0,0,0,0,0,5,0,0,0,0,11,0,2,Dropout
3760,1,2,1,9147,1,1,150,1,37,37,9,9,122,True,False,False,True,False,False,29,False,13,15,19,13,11,0,12,14,17,14,11,0,9,0,-3,Graduate
3761,1,7,1,9238,1,3,130,1,1,1,4,10,125,False,False,True,False,False,False,27,False,0,6,8,0,0,0,0,5,6,0,0,0,16,0,0,Dropout
3762,1,1,1,9085,1,1,133,1,19,38,5,7,110,True,False,False,True,False,True,21,False,0,6,8,6,13,0,0,6,11,6,13,0,11,0,2,Graduate
3763,1,1,1,9238,1,1,134,1,1,19,4,9,129,False,False,False,True,False,True,20,False,0,6,6,6,11,0,0,6,8,6,11,0,15,2,-4,Graduate
3764,1,17,1,9238,1,1,125,1,19,38,3,7,114,False,False,False,True,False,True,19,False,0,6,13,6,11,0,0,6,9,5,12,0,11,0,2,Graduate
3765,1,1,1,9500,1,1,141,1,37,38,6,6,125,True,False,False,True,False,True,22,False,0,7,9,6,13,0,0,8,12,6,13,0,11,0,2,Graduate
3766,1,18,3,9070,1,1,138,1,38,37,9,7,125,True,False,False,True,False,True,19,False,0,6,6,6,12,0,0,6,6,6,13,0,15,2,-4,Graduate
3767,1,17,1,9773,1,1,116,1,37,1,9,8,115,True,False,True,False,False,False,19,False,0,6,6,3,11,0,0,6,6,0,0,0,12,0,1,Dropout
3768,1,1,3,9853,1,1,122,1,3,3,2,2,112,True,False,False,True,False,False,23,False,0,6,8,5,13,0,0,6,8,5,11,0,7,2,0,Enrolled
3769,1,1,3,9773,1,1,131,1,1,1,4,4,127,True,False,False,True,False,True,18,False,0,6,6,6,13,0,0,6,7,5,13,0,12,0,1,Dropout
3770,1,44,1,9130,1,39,140,1,1,19,4,8,140,False,False,False,True,False,False,19,False,0,6,0,0,0,0,0,6,0,0,0,0,12,3,-1,Dropout
3771,1,44,1,9003,1,39,140,1,1,1,4,3,140,True,False,False,True,False,False,20,False,0,6,10,5,11,0,0,6,7,5,12,0,12,0,1,Graduate
3772,1,1,4,9238,1,1,127,1,1,38,9,7,120,True,False,False,True,False,True,19,False,0,6,6,6,13,0,0,6,7,6,13,0,11,0,2,Graduate
3773,1,39,1,9085,1,19,133,1,37,37,9,9,100,True,False,True,False,False,True,26,False,0,6,7,0,0,0,0,6,6,0,0,0,13,0,0,Dropout
3774,1,1,1,9238,1,1,117,1,1,19,4,7,113,True,False,False,True,False,True,18,False,0,6,6,6,13,0,0,6,7,6,14,0,11,0,2,Graduate
3775,1,1,1,9085,1,1,150,1,37,37,4,9,132,True,False,True,True,False,False,29,False,4,5,11,4,12,2,1,5,11,2,12,0,12,3,-1,Dropout
3776,1,44,1,9003,1,39,160,1,3,1,2,6,160,True,False,False,False,False,False,20,False,0,6,10,6,13,0,0,6,10,6,13,0,16,0,0,Graduate
3777,1,1,1,9070,1,1,128,1,19,2,7,3,126,True,False,False,True,False,False,19,False,0,6,6,6,13,0,0,6,6,6,12,0,15,2,-4,Graduate
3778,1,44,1,9085,1,39,160,1,1,1,4,4,160,True,False,False,True,False,False,23,False,1,6,12,4,13,0,1,6,17,2,13,0,12,0,1,Enrolled
3779,1,43,1,9556,1,1,126,1,2,3,3,2,100,False,False,False,True,False,False,25,False,2,7,10,3,13,0,1,8,10,3,11,4,10,1,1,Enrolled
3780,1,18,1,9500,1,1,135,1,3,3,1,1,125,True,False,False,True,False,False,18,False,0,8,8,7,13,0,0,8,8,7,13,0,10,1,1,Graduate
3781,1,1,3,9070,1,1,139,1,1,38,4,7,142,True,False,False,True,False,True,19,False,0,6,6,6,12,0,0,6,6,6,12,0,9,0,-3,Graduate
3782,1,17,2,9853,1,1,125,1,1,19,5,5,119,True,False,False,True,False,False,18,False,0,7,10,7,12,0,0,7,7,7,13,0,12,0,1,Graduate
3783,1,1,2,9500,1,1,106,1,1,19,4,4,106,True,False,False,True,False,True,19,False,0,7,9,5,13,0,0,7,9,6,12,0,12,0,1,Enrolled
3784,1,7,1,8014,0,40,120,1,37,19,9,3,120,False,False,False,True,False,False,36,False,6,10,15,4,13,0,5,9,10,4,13,0,8,1,3,Dropout
3785,1,44,1,9003,1,39,150,1,1,38,4,9,150,False,False,False,True,True,True,20,False,0,6,18,3,12,0,0,6,17,3,11,0,15,2,-4,Enrolled
3786,1,17,2,171,1,1,130,41,1,1,2,3,148,True,False,False,True,True,False,20,True,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,Dropout
3787,1,1,1,9238,1,1,116,1,38,38,9,8,108,True,False,False,True,True,False,18,False,0,6,9,5,11,0,0,6,12,0,0,0,11,0,2,Dropout
3788,1,44,1,9003,1,39,130,1,3,1,4,6,130,False,False,False,True,True,False,19,False,0,6,8,5,11,0,0,6,11,6,11,0,12,0,1,Enrolled
3789,1,17,1,9238,1,1,140,1,1,44,4,2,124,True,False,True,False,True,False,20,False,3,9,9,3,13,0,2,6,6,2,12,0,8,1,3,Dropout
3790,1,1,2,9500,1,1,134,1,19,19,4,7,131,True,False,False,True,True,False,18,False,0,7,9,7,14,0,0,8,10,8,13,0,15,2,-4,Graduate
3791,1,44,1,9130,1,39,130,1,3,1,3,6,130,True,False,True,True,True,False,20,False,2,6,9,4,11,0,1,6,13,3,10,0,12,0,1,Dropout
3792,1,18,1,9119,1,1,122,1,19,1,90,3,116,True,False,True,False,True,False,24,False,0,5,8,0,0,0,0,5,5,0,0,0,9,0,-3,Dropout
3793,1,17,1,9773,1,1,128,1,19,38,5,7,125,True,False,False,True,True,False,19,False,0,6,6,0,0,0,0,6,0,0,0,0,8,1,3,Dropout
3794,1,17,1,9119,1,1,130,1,19,19,7,9,121,True,False,False,True,True,False,18,False,0,5,9,1,12,0,0,5,10,2,12,3,7,2,0,Dropout
3795,1,1,3,9119,1,1,113,1,4,38,2,7,107,True,False,False,True,True,False,18,False,0,5,8,5,14,0,0,5,6,5,13,0,8,1,3,Graduate
3796,1,1,1,9254,1,1,126,1,1,19,4,4,116,False,False,False,True,True,False,18,False,0,6,8,6,13,0,0,6,7,5,11,0,8,1,3,Graduate
3797,1,43,2,9670,1,1,135,1,3,19,1,7,123,True,False,False,True,True,False,22,False,0,6,12,0,0,0,0,6,6,0,0,0,16,0,0,Dropout
3798,1,1,1,9670,1,1,141,1,19,38,9,9,130,False,False,False,True,True,False,19,False,0,6,8,6,14,0,0,6,7,6,13,0,11,0,2,Graduate
3799,2,39,1,9085,1,12,133,1,1,39,5,3,140,True,False,True,False,False,False,32,False,0,6,7,0,0,0,0,6,6,0,0,0,13,0,0,Dropout
3800,1,17,1,9853,1,1,133,1,34,19,0,3,117,True,False,False,True,False,True,21,False,0,6,12,0,0,0,0,6,12,0,0,0,7,2,0,Dropout
3801,1,18,1,9500,1,1,144,1,37,37,6,6,127,True,False,False,True,False,True,19,False,0,8,8,7,13,0,0,8,8,7,13,0,12,3,-1,Graduate
3802,4,43,1,8014,0,1,140,1,38,37,9,9,126,False,False,False,True,False,True,39,False,3,9,9,9,13,0,2,7,10,7,11,0,12,3,-1,Graduate
3803,1,43,1,8014,0,10,100,1,34,34,0,0,113,True,False,False,True,False,False,30,False,3,9,11,9,12,0,2,7,7,7,12,0,7,2,0,Graduate
3804,1,1,1,9147,1,1,135,1,1,19,5,5,130,True,False,False,True,False,False,18,False,0,5,10,4,10,1,0,5,13,2,10,0,9,0,-3,Dropout
3805,2,43,1,9991,0,1,130,1,37,37,9,9,110,True,False,False,True,False,False,38,False,4,10,14,4,10,0,2,10,10,2,10,0,7,2,0,Dropout
3806,1,1,3,9070,1,1,147,1,34,37,5,7,135,True,False,False,True,False,False,20,False,0,6,6,6,13,0,0,6,6,6,13,0,9,0,-3,Graduate
3807,1,39,1,8014,0,19,149,1,34,34,0,0,126,False,False,False,True,False,False,55,False,0,6,6,6,13,0,1,6,6,6,12,0,7,2,0,Graduate
3808,4,27,1,9070,1,2,130,1,34,34,0,0,130,False,False,False,True,False,False,53,False,15,18,18,17,13,0,13,18,18,16,13,0,7,2,0,Dropout
3809,2,39,1,8014,0,1,120,1,34,34,0,0,104,False,False,False,True,False,False,54,False,0,6,8,4,12,0,0,6,12,5,12,0,7,2,0,Dropout
3810,1,43,1,9500,1,1,125,1,37,37,9,7,123,True,False,False,True,False,True,18,False,0,7,8,5,12,0,0,7,8,5,12,0,7,2,0,Enrolled
3811,1,39,1,8014,0,1,133,1,37,37,9,8,121,False,False,True,False,False,False,44,False,2,8,12,4,12,2,2,7,9,4,12,2,8,1,3,Dropout
3812,1,43,1,9238,1,1,149,1,37,37,9,6,130,True,False,False,True,False,False,28,False,8,11,11,9,11,0,8,11,13,9,12,0,10,1,1,Graduate
3813,1,7,1,8014,0,43,180,1,19,19,9,4,180,False,False,False,True,False,False,37,False,12,14,14,14,16,0,8,11,11,11,16,0,8,1,3,Graduate
